subj_idx,RC,rt,MC,LT,JP,AD,Volume,response
3,M,0.840361145329553,2,Y,R,34,67,1
3,M,0.940472613646534,5,W,L,80,10,0
3,M,0.93589730493045,1,Y,R,80,90,1
3,M,0.679744614367564,5,W,R,80,90,1
3,M,0.611834269747533,2,Y,L,34,33,0
3,M,0.786761710182191,4,W,R,34,67,1
3,M,0.595994051016987,1,W,L,80,90,1
3,M,0.670054382117087,1,Y,L,80,10,0
3,M,1.07011357149281,4,W,L,34,33,0
3,M,0.863307394165304,5,Y,R,80,10,0
3,M,0.469777964726745,4,Y,R,34,33,0
3,M,1.52795571312686,1,Y,L,80,10,0
3,M,0.553177297719685,2,Y,L,34,33,0
3,M,0.636314935552718,2,Y,L,34,33,0
3,M,0.741542829672653,5,W,L,80,10,0
4,M,0.608245050025289,5,W,R,80,90,1
4,M,0.569358531382022,1,Y,R,80,90,1
4,M,0.629422828471434,4,Y,L,34,67,1
4,M,0.59080761950554,2,Y,R,34,67,1
4,M,0.754958687618455,4,W,R,34,67,1
4,M,0.574871255596008,1,W,L,80,90,1
4,M,0.606648739596494,4,Y,L,34,67,1
4,M,0.653307995072282,4,W,R,34,67,1
4,M,0.543995733557495,4,W,R,34,67,1
4,M,0.903239792085515,2,W,L,34,67,1
4,M,0.552612444791521,4,Y,L,34,67,1
4,M,0.790043265330496,5,Y,L,80,90,1
4,M,0.626865066249593,5,W,R,80,90,1
4,M,0.586538773547545,2,W,L,34,67,1
4,M,0.503241895262363,1,Y,R,80,90,1
4,M,0.56925367304666,2,W,L,34,67,1
4,M,0.6529261184387,1,W,L,80,90,1
4,M,0.552917405282642,4,Y,L,34,67,1
4,M,0.539579064386999,2,W,L,34,67,1
4,M,0.853599735601165,4,W,R,34,67,1
4,M,0.578158519364479,1,Y,R,80,90,1
4,M,0.519779166541412,5,W,R,80,90,1
4,M,2.25472523510507,5,W,R,80,90,1
4,M,0.795165399753387,2,Y,R,34,67,1
4,M,0.621211128804134,4,Y,L,34,67,1
4,M,0.540514076255022,1,Y,R,80,90,1
4,M,0.492925217077754,2,Y,R,34,67,1
4,M,0.524764894990767,4,Y,L,34,67,1
4,M,0.503225370308428,4,Y,L,34,67,1
4,M,0.530572664723877,5,W,R,80,90,1
4,M,0.794505603460493,4,W,R,34,67,1
4,M,1.35777363819398,1,Y,R,80,90,1
4,M,0.601242976895264,1,W,L,80,90,1
4,M,0.536784845116017,4,Y,L,34,67,1
4,M,0.595831505574097,5,W,R,80,90,1
4,M,0.712046990956878,4,Y,L,34,67,1
4,M,0.52305020581116,2,Y,R,34,67,1
4,M,0.702949253372935,1,Y,R,80,90,1
4,M,0.536454045609389,5,Y,L,80,90,1
4,M,0.570766156896752,4,Y,L,34,67,1
4,M,0.603475047321808,1,Y,R,80,90,1
4,M,0.612637081993853,4,W,R,34,67,1
4,M,0.638754018567852,4,W,R,34,67,1
4,M,0.940561247483856,2,W,L,34,67,1
4,M,1.10488387465011,1,W,L,80,90,1
4,M,0.590130697353743,2,W,L,34,67,1
4,M,0.780959048162913,2,Y,R,34,67,1
5,M,0.997343989423996,4,Y,L,34,67,1
5,M,1.65851125199049,5,Y,L,80,90,1
5,M,1.60396328455965,2,Y,R,34,67,1
5,M,3.32822191509172,2,Y,R,34,67,1
5,M,0.624068443349529,2,Y,R,34,67,1
5,M,0.758005287984929,4,W,R,34,67,1
5,M,0.623699486224154,1,Y,R,80,90,1
5,M,0.642062915001588,2,Y,R,34,67,1
5,M,1.05681158549396,1,Y,R,80,90,1
5,M,2.15942673436894,4,Y,L,34,67,1
5,M,0.852962172881007,2,Y,R,34,67,1
5,M,0.814024276657847,1,W,L,80,90,1
5,M,0.796729862091752,4,Y,L,34,67,1
5,M,0.740814830393902,1,Y,R,80,90,1
5,M,0.786749091127604,4,Y,L,34,67,1
5,M,0.603153261424723,4,Y,L,34,67,1
5,M,1.01985968812892,5,Y,L,80,90,1
5,M,0.877589159631043,4,W,R,34,67,1
5,M,0.887470480425463,5,W,R,80,90,1
5,M,0.687060661599162,4,W,R,34,67,1
5,M,0.779294234293957,1,Y,R,80,90,1
5,M,1.05318811405209,1,Y,R,80,90,1
5,M,0.874582519604701,2,W,L,34,67,1
5,M,0.586935372412199,1,Y,R,80,90,1
5,M,0.989975963705092,2,W,L,34,67,1
5,M,0.59728389868701,2,Y,R,34,67,1
5,M,0.671663612054317,4,W,R,34,67,1
5,M,0.636560406213448,5,W,R,80,90,1
5,M,1.34286692906289,5,Y,L,80,90,1
5,M,0.753507496319571,2,W,L,34,67,1
5,M,0.886007871886477,4,W,R,34,67,1
5,M,0.653187813598606,1,Y,R,80,90,1
5,M,0.713283958777765,5,W,R,80,90,1
5,M,0.593114502899425,1,Y,R,80,90,1
5,M,0.669822131418414,4,W,R,34,67,1
5,M,0.602752756662539,4,Y,L,34,67,1
5,M,0.786794459634166,4,Y,L,34,67,1
5,M,0.762558363128392,5,W,R,80,90,1
5,M,0.719885827599683,5,Y,L,80,90,1
5,M,0.595084577712441,5,W,R,80,90,1
5,M,0.589026229606588,2,W,L,34,67,1
5,M,0.588375146471208,4,W,R,34,67,1
6,M,1.23742691464111,2,Y,R,34,67,1
6,M,0.836675479974765,5,Y,R,80,10,0
6,M,1.30292131117988,4,Y,L,34,67,1
6,M,0.937338881711383,4,W,R,34,67,1
6,M,0.885722440885729,2,Y,R,34,67,1
6,M,1.02263347654957,2,Y,R,34,67,1
6,M,1.14146080581679,1,W,R,80,10,0
6,M,0.976073971697303,5,Y,L,80,90,1
6,M,1.62407505333056,4,W,L,34,33,0
6,M,2.2439674909113,5,Y,R,80,10,0
6,M,1.27001412132319,5,Y,L,80,90,1
6,M,2.90494005948983,4,Y,R,34,33,0
6,M,0.635756091698454,4,W,R,34,67,1
6,M,0.753014151368575,5,Y,L,80,90,1
6,M,1.4130219631644,5,W,R,80,90,1
6,M,1.79628789472099,5,W,R,80,90,1
6,M,0.686571823453505,4,Y,L,34,67,1
6,M,0.639546615389236,5,Y,L,80,90,1
6,M,2.3208571943635,1,Y,R,80,90,1
6,M,1.8117825917135,4,Y,L,34,67,1
6,M,1.61480876122948,4,W,L,34,33,0
6,M,1.0876092900279,2,W,L,34,67,1
6,M,0.703874951176431,2,Y,R,34,67,1
6,M,0.719109455277476,2,W,L,34,67,1
6,M,1.64118498933385,1,Y,R,80,90,1
6,M,0.854969203497376,2,Y,R,34,67,1
6,M,1.57222966679683,4,W,R,34,67,1
6,M,1.15332181594226,1,W,L,80,90,1
6,M,2.77584442508169,5,Y,L,80,90,1
6,M,2.78900369558028,4,W,R,34,67,1
6,M,0.753121112880308,5,W,R,80,90,1
6,M,1.36039960340122,2,W,L,34,67,1
6,M,1.22612384700892,2,Y,R,34,67,1
6,M,1.18034492083052,2,Y,L,34,33,0
6,M,0.758434335847141,4,Y,R,34,33,0
6,M,2.03216296607866,1,Y,R,80,90,1
6,M,0.744164288075126,5,W,R,80,90,1
6,M,1.01270228044336,1,Y,L,80,10,0
6,M,0.880771565063242,2,Y,R,34,67,1
6,M,2.97797404080143,2,Y,R,34,67,1
6,M,2.51210497851775,4,W,R,34,67,1
6,M,0.937018598083114,1,Y,R,80,90,1
6,M,0.85431090947327,5,W,R,80,90,1
6,M,0.806089294835147,4,Y,R,34,33,0
6,M,0.769469999699368,5,W,L,80,10,0
7,M,0.469629540606547,2,Y,R,34,67,1
7,M,0.410672715800501,1,Y,L,80,10,0
7,M,0.42369227533618,2,W,R,34,33,0
7,M,0.696615088783801,1,Y,R,80,90,1
7,M,0.486243728029876,5,W,R,80,90,1
7,M,0.4474593636387,5,W,R,80,90,1
7,M,0.507200372562693,4,W,R,34,67,1
7,M,0.405634407956313,4,W,R,34,67,1
7,M,0.869345010965844,1,Y,R,80,90,1
7,M,0.49400564852931,4,Y,L,34,67,1
7,M,0.44295285881708,1,Y,R,80,90,1
7,M,0.386456749692115,5,Y,R,80,10,0
7,M,0.436537571733425,5,Y,L,80,90,1
7,M,0.346441126100217,1,W,L,80,90,1
7,M,0.519576059849896,2,W,R,34,33,0
7,M,0.487197968932378,4,Y,L,34,67,1
7,M,0.361129705855092,1,W,R,80,10,0
7,M,0.505063545953817,2,Y,L,34,33,0
7,M,0.429079109455415,5,Y,L,80,90,1
7,M,0.489914971606595,2,Y,L,34,33,0
7,M,0.441211429258146,1,Y,L,80,10,0
7,M,0.430470810923907,4,W,R,34,67,1
7,M,0.387791364961231,1,Y,L,80,10,0
7,M,0.397365922543031,4,W,R,34,67,1
7,M,0.461918997686553,5,Y,R,80,10,0
7,M,0.40274374305227,2,Y,L,34,33,0
7,M,0.519644563290967,4,Y,L,34,67,1
7,M,0.678288916264137,1,Y,L,80,10,0
7,M,0.436251539825207,2,W,R,34,33,0
7,M,0.426926659255514,4,Y,L,34,67,1
7,M,0.586652945949027,4,W,R,34,67,1
7,M,0.619824835502186,1,Y,L,80,10,0
7,M,0.559712165370001,4,Y,R,34,33,0
7,M,0.469318871495489,5,Y,R,80,10,0
7,M,0.980901961962445,4,Y,L,34,67,1
7,M,0.436163807349658,4,W,R,34,67,1
7,M,0.55319923083789,2,W,L,34,67,1
7,M,0.525070155935282,2,W,L,34,67,1
7,M,0.636973229577052,4,Y,R,34,33,0
7,M,0.436346783643785,4,Y,L,34,67,1
7,M,0.453785415978018,2,Y,L,34,33,0
7,M,0.44186281284783,4,W,R,34,67,1
7,M,0.603128624223245,2,W,R,34,33,0
7,M,0.404061232461572,1,Y,L,80,10,0
7,M,0.46925066850963,1,Y,R,80,90,1
7,M,0.580423038788467,4,Y,L,34,67,1
7,M,0.473973199531429,4,W,R,34,67,1
7,M,0.394143556771269,4,W,R,34,67,1
7,M,0.394997746597255,4,W,R,34,67,1
7,M,0.469078208094288,2,W,R,34,33,0
7,M,0.886532764474396,5,Y,L,80,90,1
7,M,0.509584773007191,4,W,R,34,67,1
7,M,0.528755220382664,2,W,R,34,33,0
7,M,0.486284289276227,2,Y,L,34,33,0
7,M,1.1866883994835,5,W,R,80,90,1
7,M,0.77044106600988,1,Y,L,80,10,0
7,M,0.379817925067073,4,Y,L,34,67,1
7,M,0.393273442899044,2,W,R,34,33,0
7,M,0.518858876904233,5,W,R,80,90,1
7,M,0.475613376198453,4,W,R,34,67,1
8,M,2.13831715890956,1,W,L,80,90,1
8,M,1.77684403449348,2,Y,L,34,33,0
8,M,2.25476189045548,2,Y,L,34,33,0
8,M,0.663247603881246,2,Y,R,34,67,1
8,M,2.26464411260895,4,W,R,34,67,1
8,M,1.80906438722559,2,Y,L,34,33,0
8,M,3.23931676832035,2,Y,R,34,67,1
8,M,2.03765766307151,4,W,L,34,33,0
8,M,1.60394345461646,2,W,R,34,33,0
8,M,1.0911540426041,4,W,L,34,33,0
8,M,1.00597422107421,2,Y,L,34,33,0
8,M,1.02006219391296,2,Y,R,34,67,1
8,M,2.10429378361368,1,W,L,80,90,1
8,M,1.65402277438989,2,W,L,34,67,1
8,M,1.55406363608927,4,Y,L,34,67,1
8,M,1.55995072559563,2,W,L,34,67,1
8,M,0.619727488508943,5,Y,L,80,90,1
8,M,1.75672295165714,1,W,R,80,10,0
8,M,0.919876213081807,2,Y,R,34,67,1
8,M,1.16991947841234,5,Y,R,80,10,0
8,M,1.89777003275049,4,W,R,34,67,1
8,M,1.039579064387,4,Y,L,34,67,1
8,M,1.04057206381549,2,W,L,34,67,1
8,M,1.54591172670735,4,W,R,34,67,1
8,M,1.32263527927171,1,W,R,80,10,0
8,M,1.20424931646812,5,W,L,80,10,0
8,M,0.830224438903315,4,W,L,34,33,0
8,M,1.65397770633717,2,W,L,34,67,1
8,M,1.8294174203038,2,W,R,34,33,0
8,M,3.25572905086847,2,Y,R,34,67,1
8,M,1.58027942192712,1,W,R,80,10,0
8,M,0.869741309375968,1,W,R,80,10,0
8,M,0.710252681548809,5,W,L,80,10,0
8,M,1.28745876273206,5,W,L,80,10,0
8,M,1.35359342607444,1,W,R,80,10,0
8,M,2.46001832767433,5,W,L,80,10,0
8,M,1.23720397800571,4,W,L,34,33,0
8,M,1.20339242255795,2,Y,L,34,33,0
9,M,0.402890965357074,5,W,R,80,90,1
9,M,0.486020490940973,5,Y,L,80,90,1
9,M,0.492523810954481,4,Y,L,34,67,1
9,M,0.525997356006883,1,W,L,80,90,1
9,M,0.469329387374273,1,Y,R,80,90,1
9,M,0.486324550071004,1,W,L,80,90,1
9,M,0.46942282847067,1,Y,R,80,90,1
9,M,0.486554697593419,5,W,R,80,90,1
9,M,0.519610612024735,4,Y,L,34,67,1
9,M,0.453145149174816,2,Y,R,34,67,1
9,M,0.446711534417773,4,Y,L,34,67,1
9,M,1.57458492323349,5,Y,L,80,90,1
9,M,0.453148153712391,5,W,R,80,90,1
9,M,0.45755490791089,2,W,L,34,67,1
9,M,0.454592735030019,2,W,L,34,67,1
9,M,0.519191479133042,1,W,L,80,90,1
9,M,0.812960971066786,2,Y,R,34,67,1
9,M,0.502628368836668,4,W,R,34,67,1
9,M,0.470030946729821,4,Y,L,34,67,1
9,M,0.470149025028149,1,Y,R,80,90,1
9,M,0.469315566505429,4,W,R,34,67,1
9,M,0.453021061803156,4,W,R,34,67,1
9,M,0.430040861700945,4,Y,L,34,67,1
